,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
14823,14,9,8,0,1,0,1,0,20,1,0,0,1
47978,12,9,42,42,4,0,1,0,225,0.88,0.01,0,0
13016,24,5,0,0,36,1,0.39,0.08,63,0.25,0.02,1,1
44484,17,2,0,0,117,0,0.03,0.06,3,0.01,0.07,0,1
42521,15,9,1480,0,8,0,1,0,10,0.04,0.02,0,1
49965,24,9,216,294,14,0,1,0,255,1,0,0,0
11878,49,5,0,0,229,1,0.01,0.07,6,0.02,0.07,1,1
13147,49,5,0,0,96,1,0.25,0.05,24,0.09,0.05,1,1
9822,49,1,0,0,86,0,0.01,0.08,1,0,0.06,0,1
29209,24,9,193,1678,7,0,1,0,255,1,0,0,0
39505,49,1,0,0,277,0,0.06,0.06,16,0.06,0.09,0,1
36022,49,1,0,0,217,0,0.03,0.07,7,0.03,0.09,0,1
11205,44,9,146,0,3,0,0.33,0.67,1,0,0.71,0,0
16075,12,9,17,17,1,0,1,0,236,0.93,0.01,0,0
37954,44,4,1,0,2,0,1,0,2,0.01,0.66,0,1
27026,49,5,0,0,251,1,0.05,0.06,15,0.06,0.06,1,1
8825,24,9,294,438,12,0,1,0,255,1,0,0,0
31535,49,9,105,147,3,0,0.33,1,242,0.95,0.01,0,0
19044,14,9,8,0,1,0,1,0,255,1,0,0,1
41632,49,4,1,0,2,0,1,0,2,0.01,0.51,0,1
8857,24,9,293,807,5,0,1,0,255,1,0,0,0
33678,24,9,201,2257,9,0,1,0,255,1,0,0,0
14049,9,5,0,0,244,1,0.02,0.05,4,0.02,0.05,1,1
39076,20,9,12,0,2,0,1,0,32,0.07,0.77,0,0
30926,49,5,0,0,27,1,0.15,0.22,4,0.02,0.08,1,1
9731,54,9,2408,328,1,0,1,0,12,0.05,0.71,0,0
46730,24,9,234,1665,9,0,1,0,255,1,0,0,0
35437,20,5,0,0,12,1,0.25,0.33,66,0.26,0.02,1,1
48152,54,9,1074,332,1,0,1,0,181,0.7,0.07,0,0
19475,60,9,122,7475,1,0,1,0,2,0.01,0.02,0,0
23392,65,9,182,0,5,0,0.8,0.4,22,0.09,0.01,0,0
49132,24,9,236,313,19,0,1,0,255,1,0,0,0
36095,65,9,78,0,26,0,0.04,0.08,11,0.04,0.01,0,0
20545,24,9,228,362,9,0,1,0,255,1,0,0,0
33454,49,4,1,0,2,0,1,0,2,0.01,0.63,0,1
37141,24,5,0,0,52,1,0.29,0.08,58,0.23,0.04,1,1
39730,66,5,0,0,118,1,0.06,0.06,7,0.03,0.06,1,1
6883,54,9,2171,338,1,0,1,0,126,0.46,0.03,0,0
36256,54,9,779,330,1,0,1,0,79,0.65,0.05,0,0
30924,12,9,45,82,70,0,1,0,253,0.99,0.01,0,0
21173,24,9,210,709,20,0,1,0,255,1,0,0,0
45363,12,9,30,0,1,0,1,0,22,0.09,0.02,0,0
5412,54,9,988,331,1,0,1,0,70,0.58,0.04,0.01,0
28519,54,9,689,329,1,0,1,0,51,0.85,0.07,0,0
24476,49,5,0,0,113,1,0.06,0.07,7,0.06,0.09,1,1
22876,49,5,0,0,218,1,0.09,0.06,18,0.23,0.13,0.82,1
23961,20,9,491,0,2,0,1,0,36,0.06,0.08,0,0
42497,12,9,44,72,142,0,1,0,223,0.87,0.01,0,0
10508,24,9,207,342,21,0,1,0,255,1,0,0,0
15356,24,9,224,1415,6,0,1,0,255,1,0,0,0
33152,10,5,0,0,278,1,0.07,0.05,20,0.08,0.05,1,1
48760,20,9,501760,0,2,0,1,0,62,0.42,0.03,0,0
22547,24,9,323,601,29,0,1,0,255,1,0,0,0
9826,49,5,0,0,124,1,0.06,0.06,14,0.05,0.07,1,1
7124,24,9,296,1415,16,0,1,0,255,1,0,0,0
18163,44,9,35195,0,24,0.04,0.04,0.46,1,0.01,0.08,0.01,0
1823,12,9,45,136,77,0,1,0,255,1,0,0,0
48227,60,9,126,14484,1,0,1,0,2,0.01,0.02,0.01,0
37447,12,9,44,127,161,0,1,0,250,0.98,0.01,0,0
16913,24,9,209,1800,13,0,1,0,255,1,0,0,0
6918,20,9,2194619,0,4,0,0.5,0.5,53,0.21,0.35,0,0
33664,24,9,186,4445,2,0,1,0,255,1,0,0,0
35670,44,9,59,0,17,0.06,0.06,0.24,1,0.01,0.06,0.02,0
28006,20,9,192,0,2,0,1,0,126,0.49,0.03,0,0
37972,54,9,925,337,1,0,1,0,183,0.9,0.03,0,0
24262,16,1,0,0,115,0,0.05,0.06,6,0.02,0.07,0,1
24601,49,1,0,0,2,0,0.5,1,1,0,0.32,0.27,1
16117,15,9,1032,0,511,0,1,0,216,0.85,0.01,0,1
3177,14,9,8,0,1,0,1,0,131,1,0,0,1
47954,44,9,145,105,1,0,1,0,1,0,0.69,0,0
7918,19,5,0,0,234,1,0.02,0.06,4,0.02,0.06,1,1
49208,49,9,105,146,6,0,0.17,0.33,225,0.88,0.01,0,0
4879,60,9,282,7589,1,0,1,0,15,0.37,0.1,0,0
38267,49,5,0,0,187,1,0.11,0.06,10,0.04,0.07,1,1
9011,24,9,237,406,1,0,1,0,255,1,0,0,0
5767,49,5,0,0,286,1,0.03,0.05,10,0.04,0.07,1,1
3253,54,6,702,305,2,0.5,0.5,1,147,0.6,0.07,0.05,0
4118,10,2,0,0,269,0,0.06,0.06,17,0.07,0.06,0,1
25870,24,9,227,20719,1,0,1,0,255,1,0,0,0
24730,20,1,0,0,78,0,0.01,1,11,0.03,0.43,0,1
47479,44,9,1,0,55,0,0.02,0.13,1,0,0.09,0,1
6267,24,9,295,1503,3,0,1,0,255,1,0,0,0
19338,20,9,0,5150836,1,0,1,0,6,1,0,0,1
31591,24,9,249,3080,9,0,1,0,255,1,0,0,0
28291,24,9,287,1178,3,0,1,0,59,1,0,0.02,0
1555,20,5,0,0,9,1,0.33,0.44,42,0.16,0.05,1,1
31420,54,9,740,337,1,0,1,0,170,0.55,0.03,0,0
2334,36,5,0,0,214,1,0.07,0.06,14,0.05,0.07,1,1
15967,49,1,0,0,147,0,0.12,0.05,17,0.07,0.05,0,1
19516,24,9,240,11766,4,0,1,0,255,1,0,0,0
16167,49,4,0,0,389,0,0.01,0.52,2,0.01,0.52,0,1
2799,54,9,904,330,1,0,1,0,184,1,0,0,0
14063,6,5,0,0,146,1,0.11,0.06,12,0.05,0.06,1,1
23954,60,2,737,112155,1,0,1,0,14,0.26,0.11,0.02,0
49263,60,5,0,0,4,0.75,0.25,0.75,2,0.01,0.08,1,1
7521,60,5,0,0,268,1,0.02,0.06,5,0.02,0.08,1,1
49791,49,9,28,0,74,0,1,0,74,0.29,0.04,0.02,1
18421,54,9,1157,333,1,0,1,0,193,0.8,0.02,0,0
23013,24,9,220,1753,35,0.03,1,0,255,1,0,0,0
28235,18,9,8,220,1,0,1,0,4,0.02,0.05,0,0
24204,54,9,4263,365,1,0,1,0,192,0.8,0.08,0.03,0
6885,44,1,0,0,330,0.06,0,1,1,0,1,0.08,1
49412,24,9,194,260,51,0,1,0,255,1,0,0,0
12086,24,9,216,292,10,0,1,0,255,1,0,0.02,0
39694,14,9,8,0,1,0,1,0,255,1,0,0,1
20289,54,9,1537,328,1,0,1,0,164,0.6,0.05,0,0
31326,49,5,0,0,205,1,0.06,0.06,7,0.03,0.07,1,1
45287,24,6,260,21900,1,1,1,0,77,1,0,0.33,0
22893,49,5,0,0,137,1,0.12,0.06,16,0.08,0.06,1,1
28380,20,9,1214,0,9,0,1,0,27,0.14,0.03,0.01,0
3131,24,9,309,1949,7,0,1,0,255,1,0,0,0
1279,49,5,0,0,280,1,0.04,0.06,27,0.11,0.06,1,1
41566,49,5,0,0,90,1,0.03,0.07,17,0.07,0.06,1,1
8466,31,5,0,0,106,1,0.06,0.07,6,0.02,0.06,1,1
30542,49,5,0,0,185,1,0.01,0.06,13,0.05,0.07,1,1
5336,54,5,0,0,17,1,1,0,140,0.47,0.03,0.97,1
9574,21,5,0,0,268,1,0.08,0.05,22,0.09,0.05,1,1
19895,32,5,0,0,140,1,0.08,0.06,10,0.04,0.07,1,1
15056,24,9,209,2768,12,0,1,0,255,1,0,0,0
6297,9,5,0,0,272,1,0.08,0.05,21,0.08,0.05,1,1
16905,12,9,45,45,156,0,1,0,229,0.9,0.01,0,0
13662,24,5,0,0,293,1,0.04,0.06,11,0.04,0.07,1,1
10851,24,9,242,175,1,0,1,0,255,1,0,0,0
5714,49,1,0,0,144,0,0.11,0.06,16,0.09,0.07,0,1
14226,49,5,0,0,155,1,0.12,0.07,18,0.07,0.07,1,1
39082,24,9,236,14602,1,0,1,0,255,1,0,0,0
10361,49,5,0,0,117,1,0.19,0.05,22,0.09,0.06,1,1
24517,24,9,288,1376,9,0,1,0,255,1,0,0,0
33553,19,9,329,1063,1,0,1,0,17,0.08,0.02,0,0
15386,20,9,192,0,2,0,1,0,39,0.03,0.02,0,0
15855,49,5,0,0,84,1,0.29,0.06,24,0.09,0.06,1,1
44017,20,9,276,0,1,0,1,0,13,0.16,0.11,0,0
11276,20,9,319,0,2,0,0.5,1,90,0.35,0.04,0,0
24232,49,5,0,0,102,1,0.17,0.07,14,0.05,0.07,1,1
2713,14,9,8,0,1,0,1,0,97,1,0,0,1
8292,24,1,0,0,1,0,1,0,247,1,0,0,0
30201,49,5,0,0,139,1,0.14,0.06,17,0.07,0.07,1,1
42179,31,5,0,0,110,1,0.09,0.06,10,0.04,0.07,1,1
22726,4,9,10,36,2,0,0.5,1,10,0.06,0.04,0,0
44935,49,5,0,0,15,1,0.27,0.4,11,0.04,0.08,1,1
16922,49,1,0,0,181,0.03,0.01,0.99,1,0,0.72,0.02,1
26116,24,9,207,931,4,0,1,0,255,1,0,0,0
38527,49,5,0,0,248,1,0.02,0.06,4,0.02,0.09,1,1
36756,24,9,329,973,30,0,1,0,255,1,0,0,0
13364,24,9,174,1581,3,0,1,0,255,1,0,0,0
7276,63,5,0,0,22,1,0.09,0.14,2,0.01,0.09,1,1
14157,24,9,237,3119,7,0,1,0,255,1,0,0,0
3923,24,9,235,3913,2,0,1,0,255,1,0,0,0
20366,44,9,146,0,1,0,1,0,1,1,0,0,0
1655,12,9,35,0,1,0,1,0,21,0.09,0.03,0.01,0
8299,1,9,20492,15564,1,0,1,0,7,1,0,0.14,0
30181,12,9,44,72,121,0,1,0,254,1,0.01,0,0
32920,24,9,237,11221,4,0,1,0,255,1,0,0,0
44276,44,9,147,105,1,0,1,0,2,0.01,0.76,0,0
40192,5,5,0,0,259,1,0.04,0.07,10,0.04,0.07,1,1
4778,24,9,162,2532,2,0,1,0,255,1,0,0,0
10345,19,9,1512,4152,1,0,1,0,8,0.2,0.15,0,0
34088,49,5,0,0,199,0.99,0.1,0.07,2,0.01,0.07,1,1
6820,16,5,0,0,140,1,0.04,0.05,6,0.02,0.05,1,1
17165,24,9,193,9338,1,0,1,0,255,1,0,0.04,0
22875,49,5,0,0,121,1,0.09,0.07,14,0.05,0.07,1,1
26714,24,9,301,490,11,0,1,0,255,1,0,0,0
41708,24,9,235,309,14,0,1,0,255,1,0,0,0
21583,24,9,228,11390,16,0,1,0,255,1,0,0,0
1635,24,9,230,1380,3,0,1,0,219,0.86,0.01,0,0
25731,24,9,219,251,19,0,1,0,255,1,0,0,0
7621,49,5,0,0,216,1,0.07,0.06,14,0.05,0.07,1,1
31771,54,9,2463,331,1,0,1,0,146,0.52,0.03,0,0
48023,12,9,46,46,143,0,1,0,202,0.79,0.01,0,0
2177,18,9,7,0,1,0,1,0,11,0.09,0.04,0,0
30158,37,5,0,0,101,1,0.01,0.06,1,0,0.07,1,1
7591,12,9,45,73,228,0,1,0,250,0.98,0.01,0,0
18998,54,9,853,278,1,0,1,0,197,0.75,0.03,0,0
432,20,5,0,0,47,1,0.09,0.09,64,0.25,0.02,1,1
5966,66,5,0,0,109,1,0.08,0.06,9,0.04,0.05,1,1
8940,20,5,0,0,38,1,0.47,0.05,64,0.45,0.08,0.95,1
9153,68,5,0,0,102,1,0.11,0.06,10,0.04,0.06,1,1
43614,12,9,43,69,47,0,1,0,209,0.82,0.01,0,0
22494,2,5,0,0,182,1,0.04,0.08,4,0.02,0.07,1,1
46956,49,5,0,0,237,1,0.08,0.05,19,0.19,0.1,0.86,1
31152,24,9,239,248,4,0,1,0,32,1,0,0,0
14825,63,5,0,0,257,1,0.02,0.07,5,0.02,0.07,1,1
15739,12,9,46,46,4,0,1,0,254,1,0.01,0,0
26707,19,9,1192,3380,1,0,1,0,6,0.1,0.07,0,0
17276,49,1,0,0,362,0,0,0.52,1,0,0.52,0,1
42586,24,9,287,392,32,0,1,0,255,1,0,0,0
23434,44,9,146,105,1,0,1,0,2,0.01,0.62,0,0
33439,40,5,0,0,127,1,0.03,0.06,4,0.02,0.05,1,1
7065,18,5,0,0,188,1,0.01,0.07,1,0,0.07,1,1
48543,12,9,45,78,66,0,1,0,254,1,0.01,0,0
36214,14,9,8,0,1,0,1,0,113,1,0,0,1
14705,49,5,0,0,180,1,0.02,0.07,3,0.01,0.08,0.94,1
31041,38,5,0,0,220,1,0.02,0.06,4,0.02,0.09,1,1
15099,19,9,306,1043,1,0,1,0,15,0.13,0.06,0.01,0
12701,40,5,0,0,210,1,0.08,0.05,17,0.07,0.05,1,1
8550,24,9,254,386,5,0,1,0,255,1,0,0,0
25854,15,9,1032,0,467,0,1,0,255,1,0,0,1
12283,49,5,0,0,219,1,0.06,0.05,13,0.08,0.08,0.91,1
34268,49,1,0,0,1,0,1,0,2,0.03,1,0,1
44044,14,9,8,0,1,0,1,0,147,1,0,0,1
26702,49,5,0,0,205,1,0.02,0.05,4,0.06,0.12,0.97,1
34492,18,9,8,446,1,0,1,0,4,0.02,0.05,0,0
32868,60,5,0,0,13,1,0.23,0.31,63,0.25,0.02,1,1
38390,24,9,269,5721,9,0,1,0,255,1,0,0,0
5713,20,9,5891,0,17,0,1,0,23,0.38,0.08,0,0
4901,20,9,10389,0,18,0,1,0,125,0.62,0.08,0,0
27248,49,5,0,0,253,1,0.08,0.05,20,0.1,0.07,0.93,1
44949,69,5,0,0,284,1,0.09,0.05,25,0.1,0.05,1,1
13373,49,5,0,0,245,1,0,0.07,18,0.07,0.07,1,1
47465,15,9,1032,0,226,0,1,0,255,1,0,0,1
10080,54,9,1200,331,1,0,1,0,132,0.43,0.08,0,0
20998,24,5,0,0,13,0.92,0.92,0.15,13,0.05,0.06,1,1
15685,58,5,0,0,159,1,0.07,0.06,11,0.04,0.06,1,1
10383,54,9,1025,333,1,0,1,0,200,0.89,0.22,0,0
47307,14,9,8,0,1,0,1,0,165,1,0,0,1
4405,49,5,0,0,111,0.99,0.05,0.07,15,0.06,0.06,1,1
12189,49,5,0,0,156,1,0.12,0.05,5,0.02,0.07,1,1
26114,49,5,0,0,114,1,0.14,0.05,8,0.03,0.06,1,1
29894,15,9,1032,0,511,0,1,0,172,0.67,0.02,0,1
19164,69,5,0,0,125,1,0.09,0.06,11,0.04,0.06,1,1
36656,12,9,131,45,288,0,1,0.01,144,0.81,0.01,0,0
17890,24,9,217,1511,3,0.33,1,0,255,1,0,0,0
45039,49,9,1,0,75,0,0.07,0.08,5,0.02,0.2,0,1
47964,18,5,0,0,41,1,0.27,0.1,36,0.26,0.03,1,1
16164,24,2,0,0,8,0,1,0,255,1,0,0,0
28374,12,9,45,45,110,0,0.99,0.02,254,1,0.01,0,0
6560,24,9,309,296,12,0,1,0,255,1,0,0,0
2692,20,9,567,0,1,0,1,0,92,0.03,0.14,0,0
14025,67,5,0,0,252,1,0.01,0.06,15,0.06,0.07,1,1
17799,49,5,0,0,101,1,0.15,0.08,15,0.06,0.07,1,1
3202,8,1,0,0,237,0,0.02,0.07,4,0.02,0.07,0,1
6664,9,5,0,0,299,1,0.08,0.05,25,0.1,0.05,1,1
17693,12,9,45,134,67,0,0.99,0.03,236,0.93,0.01,0,0
15949,24,9,234,11864,1,0,1,0,255,1,0,0,0
37067,14,9,30,0,7,0,0.14,0.29,3,0.01,0.01,0,0
47022,49,1,0,0,269,0,0.03,0.06,22,0.09,0.07,0,1
12098,54,9,1447,328,1,0,1,0,138,0.3,0.04,0,0
37072,49,9,28,0,1,0,1,0,1,0,0.02,0,1
2964,24,9,245,6312,8,0,1,0,255,1,0,0,0
22667,67,5,0,0,278,1,0.05,0.06,3,0.01,0.08,1,1
43195,54,9,1095,328,1,0,1,0,128,0.49,0.06,0,0
36310,24,9,286,310,7,0,1,0,255,1,0,0,0
34634,12,9,68,45,103,0,1,0,166,0.65,0.01,0,0
25317,20,5,0,0,205,1,0,0.06,1,0,0.06,1,1
38997,24,9,261,281,4,0,1,0,240,0.94,0.01,0,0
44296,49,5,0,0,41,1,0.05,0.12,16,0.06,0.08,1,1
25121,32,1,0,0,111,0,0.03,0.08,3,0.01,0.07,0,1
8217,12,9,42,42,170,0,1,0,229,0.9,0.01,0,0
7632,24,9,241,1071,7,0,1,0,255,1,0,0,0
46301,18,5,0,0,16,0.94,0.44,0.25,14,0.05,0.06,1,1
21126,49,1,0,0,58,0,0.16,0.07,9,0.04,0.06,0,1
21939,49,5,0,0,145,1,0.08,0.06,3,0.01,0.06,1,1
2674,24,9,213,1713,12,0,1,0,255,1,0,0,0
21740,44,4,1,0,2,0,1,0,2,0.01,0.68,0,1
12128,24,9,199,450,3,0,1,0,212,1,0,0,0
29731,12,9,87,0,1,0,1,0,9,0.53,0.12,0,0
4093,54,9,3145,325,1,0,1,0,66,0.64,0.03,0,0
45695,14,9,18,0,1,0,1,0,242,1,0,0,1
25261,10,5,0,0,249,1,0.02,0.06,16,0.06,0.07,1,1
39023,24,9,212,4570,13,0,1,0,255,1,0,0,0
10007,24,9,212,337,20,0,1,0,255,1,0,0,0
29483,49,5,0,0,105,1,0.07,0.06,18,0.07,0.07,1,1
3358,14,9,18,0,1,0,1,0,255,1,0,0,1
21867,54,9,1073,334,1,0,1,0,165,0.74,0.03,0,0
3558,24,9,251,352,11,0,1,0,255,1,0,0,0
5078,54,9,1419,367,1,0,1,0,127,0.79,0.03,0,0
21541,24,9,226,5019,22,0,1,0,255,1,0,0,0
24709,24,9,314,868,2,0,1,0,255,1,0,0,0
40675,49,5,0,0,132,1,0.14,0.07,18,0.07,0.06,1,1
394,49,5,0,0,237,1,0.06,0.07,1,0,0.08,1,1
24295,24,9,317,3245,8,0,1,0,255,1,0,0,0
30776,54,9,1196,329,1,0,1,0,157,0.73,0.06,0,0
7477,49,9,1,0,43,0,0.19,0.09,18,0.07,0.61,0.16,1
20604,39,5,0,0,69,1,0.16,0.07,17,0.07,0.07,1,1
41281,24,9,294,8663,1,0,1,0,255,1,0,0,0
34624,49,4,0,0,1,0,1,0,1,0.01,0.6,0.05,1
17701,49,1,0,0,1,0,1,0,2,0.05,1,0,1
25772,44,9,147,105,2,0,1,0,2,0.01,0.86,0,0
5080,49,9,105,145,2,0,0.5,1,227,0.89,0.01,0,0
17637,20,9,0,5129964,1,0,1,0,64,0.25,0.02,0.72,0
22225,20,9,4539,0,19,0,1,0,82,0.29,0.02,0,0
39376,56,9,651,9615,1,0,1,0,1,0.02,0.05,0,0
12815,24,5,0,0,256,1,0.02,0.07,6,0.02,0.08,1,1
35664,9,5,0,0,254,1,0.02,0.07,6,0.02,0.07,1,1
47754,36,5,0,0,287,1,0.07,0.06,19,0.07,0.07,1,1
13255,33,5,0,0,280,1,0.04,0.06,10,0.04,0.07,1,1
3027,49,1,0,0,74,0,0.09,0.07,7,0.03,0.05,0,1
35194,24,9,198,315,29,0,1,0,255,1,0,0,0
45738,24,9,216,498,7,0,1,0,255,1,0,0,0
28061,5,5,0,0,245,1,0.07,0.06,4,0.02,0.08,1,1
14434,49,5,0,0,83,1,0.16,0.06,1,0,0.07,1,1
38774,18,5,0,0,1,1,1,0,6,1,0,1,1
29117,24,9,301,2507,6,0,1,0,23,0.74,0.1,0,0
3312,49,5,0,0,190,1,0.02,0.07,4,0.02,0.07,1,1
3638,20,9,1109,0,1,0,1,0,39,0.12,0.02,0,0
39493,15,9,1480,0,1,0,1,0,13,1,0,0,1
46714,49,1,0,0,41,0,0.27,0.07,2,0.01,0.07,0,1
43936,32,1,0,0,140,0,0.13,0.06,18,0.07,0.06,0,1
15658,49,5,0,0,178,1,0.01,0.06,19,0.07,0.06,1,1
12226,20,9,5929,0,2,0,1,0,118,0.49,0.06,0,0
8065,24,9,287,471,7,0,1,0,255,1,0,0,0
44167,54,9,3060,331,1,0,1,0,156,0.66,0.04,0,0
44552,24,1,0,0,1,0,1,0,5,0.25,0.25,0.05,0
10972,24,9,304,11472,18,0,1,0,255,1,0,0,0
42426,24,9,234,3248,14,0,1,0,255,1,0,0,0
2472,49,5,0,0,268,1,0.01,0.07,18,0.07,0.07,1,1
43461,44,9,147,105,2,0,1,0,2,0.01,0.91,0,0
12631,24,9,316,334,11,0,1,0,255,1,0,0,0
44924,24,9,227,1519,23,0,1,0,255,1,0,0,0
12159,24,9,331,1397,12,0,1,0,255,1,0,0,0
6051,20,9,252,0,2,0,1,0,58,0.27,0.05,0,0
22471,24,9,231,5280,4,0,1,0,255,1,0,0,0
4125,5,5,0,0,289,1,0.06,0.06,18,0.07,0.06,1,1
34209,14,9,8,0,1,0,1,0,133,1,0,0,1
25472,24,9,278,7285,12,0,1,0,255,1,0,0,0
31984,24,9,329,10253,1,0,1,0,255,1,0,0,0
39064,24,9,249,17,2,0,1,0,255,1,0,0,0
20409,24,9,329,9621,8,0,1,0,255,1,0,0,0
12735,49,1,0,0,243,0,0.03,0.06,7,0.03,0.08,0,1
19134,12,9,42,42,1,0,1,0,221,0.85,0.03,0.12,0
26776,20,9,334,0,2,0,1,0,21,1,0,0,1
33990,49,5,0,0,55,1,0.36,0.07,7,0.03,0.07,1,1
11003,24,9,209,1158,17,0,1,0,255,1,0,0,0
8464,13,5,0,0,229,0.63,0,0.42,1,0,0.38,0.57,1
3539,24,9,341,5468,13,0,1,0,255,1,0,0,0
2788,59,5,0,0,300,1,0.07,0.06,20,0.08,0.08,1,1
41332,24,9,339,286,1,0,1,0,231,0.91,0.01,0,0
35762,44,9,146,105,4,0,0.5,0.5,2,0.01,0.89,0,0
46142,24,9,335,4741,2,0,1,0,255,1,0,0,0
38405,13,1,0,0,102,0.01,0.01,1,1,0,0.42,0,1
20027,49,5,0,0,67,1,0.07,0.06,5,0.02,0.05,1,1
4012,24,9,165,175,1,0,1,0,255,1,0,0,0
31772,24,9,204,6479,25,0,1,0,255,1,0,0,0
39706,54,9,944,333,1,0,1,0,157,0.66,0.13,0.01,0
16792,24,9,225,18682,3,0,1,0,255,1,0,0,0
10836,10,5,0,0,194,1,0.01,0.06,18,0.07,0.05,1,1
14980,49,1,0,0,408,0.09,0,1,1,0,1,0.11,1
37349,0,4,164,1288,1,0,1,0,21,0.45,0.04,0.11,0
1951,40,1,0,0,107,0,0.05,0.07,5,0.02,0.07,0,1
28937,24,9,290,392,37,0,1,0,255,1,0,0,0
35785,24,9,262,662,15,0,1,0,255,1,0,0,0
37664,24,9,220,1228,3,0,1,0,36,1,0,0,0
20418,12,9,44,44,217,0,1,0,250,0.98,0.01,0,0
39955,14,9,8,0,1,0,1,0,58,1,0,0,1
44265,24,6,204,14600,1,1,1,0,255,1,0,0,0
25602,24,9,224,324,9,0,1,0,255,1,0,0,0
9053,24,9,246,789,2,0,1,0,255,1,0,0,0
9627,57,5,0,0,282,1,0.02,0.06,16,0.06,0.08,1,1
17523,44,1,0,0,511,0.08,0,1,1,0,1,0.04,1
24164,12,9,45,138,302,0,1,0.01,224,0.88,0.01,0,0
26295,18,5,0,0,3,1,1,0,10,0.05,0.06,1,1
44892,24,9,222,1292,19,0,1,0,255,1,0,0,0
49221,42,5,0,0,131,1,0.15,0.07,19,0.07,0.07,1,1
15425,49,4,0,0,1,0,1,0,1,0,0.82,0,1
36676,7,5,0,0,285,1,0.04,0.06,11,0.04,0.05,1,1
41190,24,9,294,478,23,0,1,0,255,1,0,0,0
39344,24,9,227,9165,2,0,1,0,255,1,0,0,0
39957,54,9,2023,376,1,0,1,0,245,0.98,0.04,0,0
6648,24,9,371,296,15,0,1,0,255,1,0,0,0
16693,54,9,754,331,1,0,1,0,157,0.46,0.05,0.01,0
7033,49,4,0,0,1,0,1,0,1,0,0.44,0,1
11917,24,9,338,2590,17,0,1,0,255,1,0,0,0
36068,15,9,1032,0,510,0,1,0,126,0.49,0.05,0,1
24719,38,5,0,0,300,1,0.02,0.06,6,0.02,0.07,1,1
26860,15,9,1480,0,3,0,1,0,3,0.03,0.05,0,1
32905,24,9,281,5856,2,0,1,0,255,1,0,0,0
31823,20,9,567,0,1,0,1,0,104,0.41,0.03,0,0
4203,24,9,262,680,1,0,1,0,255,1,0,0,0
18644,49,5,0,0,263,1,0.05,0.06,16,0.06,0.08,1,1
2099,34,5,0,0,4,1,0.5,0.5,2,0.01,0.07,1,1
18712,54,9,1206,334,1,0,1,0,131,0.64,0.04,0,0
12350,54,9,2353,328,2,0,0.5,1,150,0.59,0.03,0,0
39289,66,5,0,0,118,1,0.14,0.06,17,0.07,0.07,1,1
25033,49,5,0,0,20,1,0.35,0.15,7,0.03,0.09,1,1
12146,54,9,1437,338,1,0,1,0,179,0.86,0.03,0,0
25344,24,9,240,1481,1,0,1,0,255,1,0,0,0
46036,19,9,287,903,1,0,1,0,47,0.18,0.02,0,0
28989,24,9,207,499,35,0,1,0,255,1,0,0,0
38439,49,9,1,0,69,0,0.61,0.06,106,0.42,0.06,0,1
24366,44,9,147,105,2,0,1,0,2,0.01,0.78,0,0
17824,24,9,295,2000,6,0,1,0,255,1,0,0,0
17554,49,5,0,0,135,1,0.13,0.06,3,0.08,0.18,1,1
21953,14,9,18,0,1,0,1,0,198,1,0,0,1
1160,11,5,0,0,272,1,0.06,0.07,15,0.06,0.08,1,1
19477,20,9,7280,0,10,0,1,0,112,0.48,0.02,0,0
21350,49,1,0,0,2,0,0.5,1,1,0,0.51,0,1
10397,20,9,15876,0,18,0,1,0,68,0.43,0.03,0,0
46759,55,5,0,0,258,1,0.08,0.06,20,0.08,0.07,1,1
4631,49,1,0,0,1,0,1,0,1,0.02,1,0,1
45362,20,9,383,0,2,0,1,0,51,0.28,0.02,0,0
1686,12,9,44,110,223,0,1,0,109,0.74,0.02,0,0
29972,15,9,1032,0,511,0,1,0,117,0.46,0.02,0.02,1
22135,20,9,0,61632,1,0,1,0,76,0.2,0.11,0,0
8221,4,5,0,0,234,1,0.01,0.06,10,0.04,0.07,1,1
13997,14,9,8,0,1,0,1,0,63,1,0,0,1
21235,24,5,0,0,46,1,0.26,0.09,52,0.2,0.03,1,1
1817,54,9,933,332,1,0,1,0,124,0.49,0.03,0.01,0
48035,24,9,317,300,6,0,1,0,253,1,0,0,0
12374,26,5,0,0,141,1,0.12,0.06,17,0.07,0.06,1,1
44569,21,5,0,0,201,1,0.04,0.05,9,0.04,0.05,1,1
5453,12,9,45,78,286,0,1,0,254,1,0.01,0,0
37170,5,5,0,0,292,1,0.05,0.06,5,0.02,0.07,1,1
42947,14,9,18,0,1,0,1,0,192,1,0,0,1
18215,24,9,296,1295,2,0,1,0,255,1,0,0.01,0
21276,28,5,0,0,287,1,0.06,0.05,17,0.07,0.05,1,1
13724,12,9,43,81,295,0,1,0,254,1,0.01,0,0
48263,57,5,0,0,125,1,0.07,0.06,5,0.02,0.07,1,1
34459,19,2,0,0,257,0,0.08,0.06,20,0.08,0.08,0,1
18148,24,9,220,536,10,0,1,0,255,1,0,0,0
15398,20,9,334,0,1,0,1,0,13,1,0,0,1
17209,24,1,0,0,1,0,1,0,255,1,0,0,0
35912,49,5,0,0,125,1,0.12,0.06,6,0.02,0.06,1,1
