,class_flooding,class_impersonation,class_injection,class_normal
430772,1,0,0,0
430809,1,0,0,0
430857,1,0,0,0
430996,1,0,0,0
431025,1,0,0,0
431058,1,0,0,0
431111,1,0,0,0
431147,1,0,0,0
431181,1,0,0,0
431204,1,0,0,0
431236,1,0,0,0
431277,1,0,0,0
431364,1,0,0,0
431381,1,0,0,0
431501,1,0,0,0
431545,1,0,0,0
431587,1,0,0,0
431602,1,0,0,0
431641,1,0,0,0
431670,1,0,0,0
431708,1,0,0,0
431807,1,0,0,0
431872,1,0,0,0
431903,1,0,0,0
431953,1,0,0,0
432001,1,0,0,0
432083,1,0,0,0
432104,1,0,0,0
432142,1,0,0,0
432216,1,0,0,0
432301,1,0,0,0
432371,1,0,0,0
432405,1,0,0,0
432442,1,0,0,0
432587,1,0,0,0
432652,1,0,0,0
432680,1,0,0,0
432733,1,0,0,0
432760,1,0,0,0
432794,1,0,0,0
432833,1,0,0,0
432866,1,0,0,0
432896,1,0,0,0
432987,1,0,0,0
433005,1,0,0,0
433041,1,0,0,0
433062,1,0,0,0
433085,1,0,0,0
433101,1,0,0,0
433128,1,0,0,0
433144,1,0,0,0
433185,1,0,0,0
433222,1,0,0,0
433266,1,0,0,0
433287,1,0,0,0
433392,1,0,0,0
433427,1,0,0,0
433508,1,0,0,0
433528,1,0,0,0
433589,1,0,0,0
433624,1,0,0,0
433650,1,0,0,0
433684,1,0,0,0
433692,1,0,0,0
433720,1,0,0,0
433745,1,0,0,0
433770,1,0,0,0
433792,1,0,0,0
433815,1,0,0,0
433845,1,0,0,0
433876,1,0,0,0
433899,1,0,0,0
433927,1,0,0,0
433961,1,0,0,0
433994,1,0,0,0
434052,1,0,0,0
434094,1,0,0,0
434160,1,0,0,0
434198,1,0,0,0
434220,1,0,0,0
434239,1,0,0,0
434271,1,0,0,0
434332,1,0,0,0
434377,1,0,0,0
434413,1,0,0,0
434457,1,0,0,0
434486,1,0,0,0
434518,1,0,0,0
434558,1,0,0,0
434600,1,0,0,0
434706,1,0,0,0
434800,1,0,0,0
434827,1,0,0,0
434862,1,0,0,0
434909,1,0,0,0
434936,1,0,0,0
434973,1,0,0,0
435003,1,0,0,0
435034,1,0,0,0
435067,1,0,0,0
435111,1,0,0,0
435141,1,0,0,0
435193,1,0,0,0
435249,1,0,0,0
435275,1,0,0,0
435329,1,0,0,0
435357,1,0,0,0
435395,1,0,0,0
435452,1,0,0,0
435523,1,0,0,0
435560,1,0,0,0
435617,1,0,0,0
435650,1,0,0,0
435688,1,0,0,0
435768,1,0,0,0
435874,1,0,0,0
435906,1,0,0,0
435930,1,0,0,0
435958,1,0,0,0
435981,1,0,0,0
436024,1,0,0,0
436056,1,0,0,0
436090,1,0,0,0
436135,1,0,0,0
436167,1,0,0,0
436270,1,0,0,0
436324,1,0,0,0
436363,1,0,0,0
436381,1,0,0,0
436435,1,0,0,0
436476,1,0,0,0
436509,1,0,0,0
436559,1,0,0,0
436588,1,0,0,0
436618,1,0,0,0
436659,1,0,0,0
436689,1,0,0,0
436806,1,0,0,0
436847,1,0,0,0
436884,1,0,0,0
436943,1,0,0,0
436963,1,0,0,0
436984,1,0,0,0
437024,1,0,0,0
437093,1,0,0,0
437124,1,0,0,0
437152,1,0,0,0
437181,1,0,0,0
437214,1,0,0,0
437246,1,0,0,0
437271,1,0,0,0
437303,1,0,0,0
437364,1,0,0,0
437422,1,0,0,0
437446,1,0,0,0
437478,1,0,0,0
437537,1,0,0,0
437570,1,0,0,0
437594,1,0,0,0
437639,1,0,0,0
437671,1,0,0,0
437696,1,0,0,0
437725,1,0,0,0
437854,1,0,0,0
437883,1,0,0,0
437916,1,0,0,0
437944,1,0,0,0
437976,1,0,0,0
438006,1,0,0,0
438089,1,0,0,0
438111,1,0,0,0
438158,1,0,0,0
438221,1,0,0,0
438251,1,0,0,0
438268,1,0,0,0
438306,1,0,0,0
438330,1,0,0,0
438404,1,0,0,0
438531,1,0,0,0
438631,1,0,0,0
438661,1,0,0,0
438739,1,0,0,0
438778,1,0,0,0
438793,1,0,0,0
438828,1,0,0,0
438853,1,0,0,0
438885,1,0,0,0
438960,1,0,0,0
438973,1,0,0,0
439002,1,0,0,0
439027,1,0,0,0
439061,1,0,0,0
439096,1,0,0,0
439113,1,0,0,0
439135,1,0,0,0
439196,1,0,0,0
439212,1,0,0,0
439237,1,0,0,0
439279,1,0,0,0
439308,1,0,0,0
439323,1,0,0,0
439352,1,0,0,0
439421,1,0,0,0
439465,1,0,0,0
439500,1,0,0,0
439538,1,0,0,0
439569,1,0,0,0
439683,1,0,0,0
439739,1,0,0,0
439821,1,0,0,0
439849,1,0,0,0
439887,1,0,0,0
439931,1,0,0,0
439974,1,0,0,0
440004,1,0,0,0
440060,1,0,0,0
440085,1,0,0,0
440117,1,0,0,0
440175,1,0,0,0
440227,1,0,0,0
440291,1,0,0,0
440356,1,0,0,0
440383,1,0,0,0
440407,1,0,0,0
440427,1,0,0,0
440459,1,0,0,0
440488,1,0,0,0
440511,1,0,0,0
440525,1,0,0,0
440557,1,0,0,0
440601,1,0,0,0
440627,1,0,0,0
440663,1,0,0,0
440692,1,0,0,0
440717,1,0,0,0
440784,1,0,0,0
440800,1,0,0,0
440831,1,0,0,0
440853,1,0,0,0
440880,1,0,0,0
440903,1,0,0,0
440943,1,0,0,0
440962,1,0,0,0
441012,1,0,0,0
441049,1,0,0,0
441097,1,0,0,0
441120,1,0,0,0
441180,1,0,0,0
441230,1,0,0,0
441284,1,0,0,0
441304,1,0,0,0
441325,1,0,0,0
441353,1,0,0,0
441382,1,0,0,0
441473,1,0,0,0
441513,1,0,0,0
441547,1,0,0,0
441578,1,0,0,0
441634,1,0,0,0
441659,1,0,0,0
441688,1,0,0,0
441717,1,0,0,0
441744,1,0,0,0
441769,1,0,0,0
441791,1,0,0,0
441854,1,0,0,0
441901,1,0,0,0
441926,1,0,0,0
442001,1,0,0,0
442029,1,0,0,0
442055,1,0,0,0
442088,1,0,0,0
442119,1,0,0,0
442260,1,0,0,0
442322,1,0,0,0
442355,1,0,0,0
442395,1,0,0,0
442421,1,0,0,0
442448,1,0,0,0
442463,1,0,0,0
442502,1,0,0,0
442526,1,0,0,0
442560,1,0,0,0
442611,1,0,0,0
442628,1,0,0,0
442660,1,0,0,0
442691,1,0,0,0
442709,1,0,0,0
442741,1,0,0,0
442771,1,0,0,0
442801,1,0,0,0
442819,1,0,0,0
442836,1,0,0,0
442859,1,0,0,0
442872,1,0,0,0
442874,1,0,0,0
442878,1,0,0,0
442881,1,0,0,0
442884,1,0,0,0
442892,1,0,0,0
442893,1,0,0,0
442894,1,0,0,0
442916,1,0,0,0
442918,1,0,0,0
442936,1,0,0,0
442940,1,0,0,0
442941,1,0,0,0
442950,1,0,0,0
442959,1,0,0,0
442962,1,0,0,0
442973,1,0,0,0
442980,1,0,0,0
442981,1,0,0,0
442993,1,0,0,0
442998,1,0,0,0
443020,1,0,0,0
443042,1,0,0,0
443056,1,0,0,0
443077,1,0,0,0
443089,1,0,0,0
443093,1,0,0,0
443115,1,0,0,0
443130,1,0,0,0
443134,1,0,0,0
443152,1,0,0,0
443164,1,0,0,0
443186,1,0,0,0
443203,1,0,0,0
443261,1,0,0,0
443269,1,0,0,0
443273,1,0,0,0
443353,1,0,0,0
443378,1,0,0,0
443414,1,0,0,0
443446,1,0,0,0
443469,1,0,0,0
443491,1,0,0,0
443501,1,0,0,0
443507,1,0,0,0
443529,1,0,0,0
443547,1,0,0,0
443551,1,0,0,0
443589,1,0,0,0
443617,1,0,0,0
443635,1,0,0,0
443637,1,0,0,0
443662,1,0,0,0
443670,1,0,0,0
443673,1,0,0,0
443715,1,0,0,0
443718,1,0,0,0
443747,1,0,0,0
443751,1,0,0,0
443755,1,0,0,0
443794,1,0,0,0
443812,1,0,0,0
443824,1,0,0,0
443845,1,0,0,0
443867,1,0,0,0
443872,1,0,0,0
443922,1,0,0,0
443961,1,0,0,0
443992,1,0,0,0
444000,1,0,0,0
444002,1,0,0,0
444010,1,0,0,0
444018,1,0,0,0
444031,1,0,0,0
444035,1,0,0,0
444039,1,0,0,0
444044,1,0,0,0
444045,1,0,0,0
444049,1,0,0,0
444051,1,0,0,0
444054,1,0,0,0
444058,1,0,0,0
444059,1,0,0,0
444061,1,0,0,0
444069,1,0,0,0
444071,1,0,0,0
444076,1,0,0,0
444082,1,0,0,0
444083,1,0,0,0
444091,1,0,0,0
444100,1,0,0,0
444103,1,0,0,0
444105,1,0,0,0
444107,1,0,0,0
444111,1,0,0,0
444113,1,0,0,0
444119,1,0,0,0
444120,1,0,0,0
444121,1,0,0,0
444125,1,0,0,0
444129,1,0,0,0
444130,1,0,0,0
444131,1,0,0,0
444135,1,0,0,0
444137,1,0,0,0
444138,1,0,0,0
444141,1,0,0,0
444148,1,0,0,0
444151,1,0,0,0
444152,1,0,0,0
444153,1,0,0,0
444158,1,0,0,0
444160,1,0,0,0
444162,1,0,0,0
444171,1,0,0,0
444178,1,0,0,0
444183,1,0,0,0
444185,1,0,0,0
444189,1,0,0,0
444190,1,0,0,0
444191,1,0,0,0
444194,1,0,0,0
444195,1,0,0,0
444198,1,0,0,0
444202,1,0,0,0
444203,1,0,0,0
444207,1,0,0,0
444213,1,0,0,0
444227,1,0,0,0
444251,1,0,0,0
444277,1,0,0,0
444310,1,0,0,0
444325,1,0,0,0
444349,1,0,0,0
444350,1,0,0,0
444353,1,0,0,0
444354,1,0,0,0
444358,1,0,0,0
444364,1,0,0,0
444365,1,0,0,0
444367,1,0,0,0
444368,1,0,0,0
444371,1,0,0,0
444373,1,0,0,0
444376,1,0,0,0
444382,1,0,0,0
444383,1,0,0,0
444384,1,0,0,0
444386,1,0,0,0
444389,1,0,0,0
444392,1,0,0,0
444394,1,0,0,0
444396,1,0,0,0
444397,1,0,0,0
444400,1,0,0,0
444401,1,0,0,0
444405,1,0,0,0
444406,1,0,0,0
444415,1,0,0,0
444420,1,0,0,0
444421,1,0,0,0
444422,1,0,0,0
444423,1,0,0,0
444427,1,0,0,0
444430,1,0,0,0
444432,1,0,0,0
444433,1,0,0,0
444436,1,0,0,0
444437,1,0,0,0
444442,1,0,0,0
444448,1,0,0,0
444453,1,0,0,0
444473,1,0,0,0
444499,1,0,0,0
444524,1,0,0,0
444546,1,0,0,0
444559,1,0,0,0
444570,1,0,0,0
444571,1,0,0,0
444573,1,0,0,0
444576,1,0,0,0
444581,1,0,0,0
444588,1,0,0,0
444590,1,0,0,0
444591,1,0,0,0
444592,1,0,0,0
444594,1,0,0,0
444597,1,0,0,0
444599,1,0,0,0
444602,1,0,0,0
444603,1,0,0,0
444604,1,0,0,0
444613,1,0,0,0
444615,1,0,0,0
444616,1,0,0,0
444618,1,0,0,0
444621,1,0,0,0
444624,1,0,0,0
444625,1,0,0,0
444626,1,0,0,0
444629,1,0,0,0
444630,1,0,0,0
444641,1,0,0,0
444644,1,0,0,0
444648,1,0,0,0
444649,1,0,0,0
444651,1,0,0,0
444654,1,0,0,0
444656,1,0,0,0
444658,1,0,0,0
444659,1,0,0,0
444661,1,0,0,0
444665,1,0,0,0
444666,1,0,0,0
444668,1,0,0,0
444669,1,0,0,0
444670,1,0,0,0
444674,1,0,0,0
444675,1,0,0,0
444676,1,0,0,0
444681,1,0,0,0
444682,1,0,0,0
444690,1,0,0,0
444731,1,0,0,0
444751,1,0,0,0
444770,1,0,0,0
444784,1,0,0,0
444786,1,0,0,0
444788,1,0,0,0
444790,1,0,0,0
444792,1,0,0,0
444793,1,0,0,0
444795,1,0,0,0
444796,1,0,0,0
444800,1,0,0,0
444802,1,0,0,0
444804,1,0,0,0
444805,1,0,0,0
444807,1,0,0,0
444809,1,0,0,0
444815,1,0,0,0
444817,1,0,0,0
444818,1,0,0,0
444819,1,0,0,0
444831,1,0,0,0
444832,1,0,0,0
444844,1,0,0,0
444893,1,0,0,0
444946,1,0,0,0
444958,1,0,0,0
444963,1,0,0,0
444965,1,0,0,0
444971,1,0,0,0
444982,1,0,0,0
444989,1,0,0,0
444993,1,0,0,0
444999,1,0,0,0
445000,1,0,0,0
445001,1,0,0,0
445061,1,0,0,0
445089,1,0,0,0
445112,1,0,0,0
445140,1,0,0,0
445154,1,0,0,0
445156,1,0,0,0
445157,1,0,0,0
445160,1,0,0,0
445164,1,0,0,0
445165,1,0,0,0
445170,1,0,0,0
445172,1,0,0,0
445176,1,0,0,0
445178,1,0,0,0
445180,1,0,0,0
445181,1,0,0,0
445192,1,0,0,0
445193,1,0,0,0
445195,1,0,0,0
445197,1,0,0,0
445198,1,0,0,0
445199,1,0,0,0
445206,1,0,0,0
445207,1,0,0,0
445217,1,0,0,0
445222,1,0,0,0
445223,1,0,0,0
445224,1,0,0,0
445226,1,0,0,0
445230,1,0,0,0
445232,1,0,0,0
445235,1,0,0,0
445236,1,0,0,0
445255,1,0,0,0
445275,1,0,0,0
445320,1,0,0,0
445350,1,0,0,0
445355,1,0,0,0
445356,1,0,0,0
445360,1,0,0,0
445361,1,0,0,0
445365,1,0,0,0
445366,1,0,0,0
445368,1,0,0,0
445370,1,0,0,0
445373,1,0,0,0
445376,1,0,0,0
445378,1,0,0,0
445380,1,0,0,0
445384,1,0,0,0
445387,1,0,0,0
445388,1,0,0,0
445389,1,0,0,0
445392,1,0,0,0
445393,1,0,0,0
445398,1,0,0,0
445404,1,0,0,0
445406,1,0,0,0
445407,1,0,0,0
445408,1,0,0,0
445415,1,0,0,0
445416,1,0,0,0
445417,1,0,0,0
445418,1,0,0,0
445424,1,0,0,0
445425,1,0,0,0
445429,1,0,0,0
445430,1,0,0,0
445432,1,0,0,0
445433,1,0,0,0
445434,1,0,0,0
445437,1,0,0,0
445438,1,0,0,0
445440,1,0,0,0
445442,1,0,0,0
445446,1,0,0,0
445447,1,0,0,0
445457,1,0,0,0
445463,1,0,0,0
445513,1,0,0,0
445553,1,0,0,0
445555,1,0,0,0
445562,1,0,0,0
445564,1,0,0,0
445567,1,0,0,0
445571,1,0,0,0
445573,1,0,0,0
445574,1,0,0,0
445576,1,0,0,0
445582,1,0,0,0
445583,1,0,0,0
445584,1,0,0,0
445586,1,0,0,0
445587,1,0,0,0
445591,1,0,0,0
445593,1,0,0,0
445596,1,0,0,0
445601,1,0,0,0
445602,1,0,0,0
445607,1,0,0,0
445609,1,0,0,0
445610,1,0,0,0
445612,1,0,0,0
445613,1,0,0,0
445615,1,0,0,0
445621,1,0,0,0
445624,1,0,0,0
445625,1,0,0,0
445626,1,0,0,0
445640,1,0,0,0
445646,1,0,0,0
445657,1,0,0,0
445674,1,0,0,0
445677,1,0,0,0
445678,1,0,0,0
445680,1,0,0,0
445681,1,0,0,0
445684,1,0,0,0
445685,1,0,0,0
445686,1,0,0,0
445687,1,0,0,0
445691,1,0,0,0
445695,1,0,0,0
445696,1,0,0,0
445699,1,0,0,0
445700,1,0,0,0
445703,1,0,0,0
445704,1,0,0,0
445705,1,0,0,0
445708,1,0,0,0
445713,1,0,0,0
445738,1,0,0,0
445759,1,0,0,0
445780,1,0,0,0
445802,1,0,0,0
445830,1,0,0,0
445833,1,0,0,0
445835,1,0,0,0
445841,1,0,0,0
445849,1,0,0,0
445850,1,0,0,0
445851,1,0,0,0
445852,1,0,0,0
445853,1,0,0,0
445856,1,0,0,0
445858,1,0,0,0
445860,1,0,0,0
445863,1,0,0,0
445865,1,0,0,0
445874,1,0,0,0
445875,1,0,0,0
445877,1,0,0,0
445880,1,0,0,0
445881,1,0,0,0
445888,1,0,0,0
445894,1,0,0,0
445900,1,0,0,0
464012,1,0,0,0
464013,1,0,0,0
464014,1,0,0,0
464015,1,0,0,0
464016,1,0,0,0
464017,1,0,0,0
464018,1,0,0,0
464019,1,0,0,0
464020,1,0,0,0
464021,1,0,0,0
464023,1,0,0,0
464028,1,0,0,0
464029,1,0,0,0
464030,1,0,0,0
464031,1,0,0,0
464032,1,0,0,0
464033,1,0,0,0
464034,1,0,0,0
464035,1,0,0,0
464036,1,0,0,0
464037,1,0,0,0
464038,1,0,0,0
464039,1,0,0,0
464040,1,0,0,0
464041,1,0,0,0
464043,1,0,0,0
464044,1,0,0,0
464045,1,0,0,0
464046,1,0,0,0
464047,1,0,0,0
464050,1,0,0,0
464051,1,0,0,0
464052,1,0,0,0
464053,1,0,0,0
464054,1,0,0,0
464055,1,0,0,0
464056,1,0,0,0
464057,1,0,0,0
464058,1,0,0,0
464059,1,0,0,0
464060,1,0,0,0
464063,1,0,0,0
464069,1,0,0,0
464071,1,0,0,0
464072,1,0,0,0
464073,1,0,0,0
464074,1,0,0,0
464075,1,0,0,0
464078,1,0,0,0
464079,1,0,0,0
464080,1,0,0,0
464082,1,0,0,0
464083,1,0,0,0
464084,1,0,0,0
464085,1,0,0,0
464086,1,0,0,0
464087,1,0,0,0
464088,1,0,0,0
464089,1,0,0,0
464090,1,0,0,0
464091,1,0,0,0
464093,1,0,0,0
464094,1,0,0,0
464095,1,0,0,0
464096,1,0,0,0
464097,1,0,0,0
464098,1,0,0,0
464101,1,0,0,0
464102,1,0,0,0
464103,1,0,0,0
464104,1,0,0,0
464105,1,0,0,0
464106,1,0,0,0
464107,1,0,0,0
464108,1,0,0,0
464109,1,0,0,0
464110,1,0,0,0
464111,1,0,0,0
464112,1,0,0,0
464113,1,0,0,0
464114,1,0,0,0
464115,1,0,0,0
464116,1,0,0,0
464117,1,0,0,0
464118,1,0,0,0
464119,1,0,0,0
464121,1,0,0,0
464122,1,0,0,0
464123,1,0,0,0
464124,1,0,0,0
464125,1,0,0,0
464126,1,0,0,0
464127,1,0,0,0
464128,1,0,0,0
464129,1,0,0,0
464130,1,0,0,0
464131,1,0,0,0
464132,1,0,0,0
464133,1,0,0,0
464134,1,0,0,0
464135,1,0,0,0
464205,1,0,0,0
464210,1,0,0,0
464211,1,0,0,0
464212,1,0,0,0
464213,1,0,0,0
464214,1,0,0,0
464215,1,0,0,0
464216,1,0,0,0
464219,1,0,0,0
464220,1,0,0,0
464221,1,0,0,0
464222,1,0,0,0
464223,1,0,0,0
464224,1,0,0,0
464225,1,0,0,0
464226,1,0,0,0
464227,1,0,0,0
464229,1,0,0,0
464236,1,0,0,0
464237,1,0,0,0
464238,1,0,0,0
464239,1,0,0,0
464240,1,0,0,0
464241,1,0,0,0
464243,1,0,0,0
464244,1,0,0,0
464245,1,0,0,0
464247,1,0,0,0
464248,1,0,0,0
464249,1,0,0,0
464250,1,0,0,0
464251,1,0,0,0
464252,1,0,0,0
464253,1,0,0,0
464254,1,0,0,0
464255,1,0,0,0
464256,1,0,0,0
464257,1,0,0,0
464258,1,0,0,0
464259,1,0,0,0
464260,1,0,0,0
464261,1,0,0,0
464263,1,0,0,0
464264,1,0,0,0
464265,1,0,0,0
464266,1,0,0,0
464267,1,0,0,0
464269,1,0,0,0
464271,1,0,0,0
464272,1,0,0,0
464273,1,0,0,0
464274,1,0,0,0
464275,1,0,0,0
464276,1,0,0,0
464277,1,0,0,0
464278,1,0,0,0
464279,1,0,0,0
464280,1,0,0,0
464281,1,0,0,0
464282,1,0,0,0
464283,1,0,0,0
464284,1,0,0,0
464285,1,0,0,0
464286,1,0,0,0
464287,1,0,0,0
464288,1,0,0,0
464289,1,0,0,0
464291,1,0,0,0
464292,1,0,0,0
464293,1,0,0,0
464294,1,0,0,0
464295,1,0,0,0
464296,1,0,0,0
464301,1,0,0,0
464305,1,0,0,0
464306,1,0,0,0
464307,1,0,0,0
464308,1,0,0,0
464309,1,0,0,0
464310,1,0,0,0
464311,1,0,0,0
464312,1,0,0,0
464313,1,0,0,0
464314,1,0,0,0
464315,1,0,0,0
464316,1,0,0,0
464318,1,0,0,0
464320,1,0,0,0
464321,1,0,0,0
464322,1,0,0,0
464323,1,0,0,0
464324,1,0,0,0
464325,1,0,0,0
464326,1,0,0,0
464327,1,0,0,0
464328,1,0,0,0
464329,1,0,0,0
464338,1,0,0,0
464339,1,0,0,0
464340,1,0,0,0
464341,1,0,0,0
464342,1,0,0,0
464343,1,0,0,0
464344,1,0,0,0
464345,1,0,0,0
464346,1,0,0,0
464347,1,0,0,0
464348,1,0,0,0
464349,1,0,0,0
464350,1,0,0,0
464351,1,0,0,0
464352,1,0,0,0
464353,1,0,0,0
464354,1,0,0,0
464355,1,0,0,0
464356,1,0,0,0
464358,1,0,0,0
464359,1,0,0,0
464360,1,0,0,0
464361,1,0,0,0
464362,1,0,0,0
464364,1,0,0,0
464365,1,0,0,0
464366,1,0,0,0
464370,1,0,0,0
464371,1,0,0,0
464373,1,0,0,0
464374,1,0,0,0
464375,1,0,0,0
464376,1,0,0,0
464379,1,0,0,0
464380,1,0,0,0
464385,1,0,0,0
464386,1,0,0,0
464387,1,0,0,0
464388,1,0,0,0
464390,1,0,0,0
464391,1,0,0,0
464392,1,0,0,0
464393,1,0,0,0
464394,1,0,0,0
464395,1,0,0,0
464396,1,0,0,0
464397,1,0,0,0
464398,1,0,0,0
464399,1,0,0,0
464400,1,0,0,0
464401,1,0,0,0
464402,1,0,0,0
464403,1,0,0,0
464404,1,0,0,0
464405,1,0,0,0
464406,1,0,0,0
464407,1,0,0,0
464408,1,0,0,0
464409,1,0,0,0
464410,1,0,0,0
464414,1,0,0,0
464415,1,0,0,0
464416,1,0,0,0
464417,1,0,0,0
464418,1,0,0,0
464419,1,0,0,0
464420,1,0,0,0
464421,1,0,0,0
464422,1,0,0,0
464423,1,0,0,0
464424,1,0,0,0
464425,1,0,0,0
464426,1,0,0,0
464428,1,0,0,0
464429,1,0,0,0
464430,1,0,0,0
464431,1,0,0,0
464432,1,0,0,0
464433,1,0,0,0
464434,1,0,0,0
464436,1,0,0,0
464438,1,0,0,0
464439,1,0,0,0
464440,1,0,0,0
464441,1,0,0,0
464442,1,0,0,0
464443,1,0,0,0
464444,1,0,0,0
464445,1,0,0,0
464446,1,0,0,0
464447,1,0,0,0
464448,1,0,0,0
464449,1,0,0,0
464450,1,0,0,0
464451,1,0,0,0
464452,1,0,0,0
464453,1,0,0,0
464454,1,0,0,0
464455,1,0,0,0
464456,1,0,0,0
464457,1,0,0,0
464458,1,0,0,0
464459,1,0,0,0
464461,1,0,0,0
464462,1,0,0,0
464463,1,0,0,0
464464,1,0,0,0
464465,1,0,0,0
464466,1,0,0,0
464467,1,0,0,0
464475,1,0,0,0
464476,1,0,0,0
464477,1,0,0,0
464478,1,0,0,0
464479,1,0,0,0
464480,1,0,0,0
464481,1,0,0,0
464482,1,0,0,0
464483,1,0,0,0
464484,1,0,0,0
464485,1,0,0,0
464486,1,0,0,0
464487,1,0,0,0
464488,1,0,0,0
464489,1,0,0,0
464490,1,0,0,0
464492,1,0,0,0
464494,1,0,0,0
464495,1,0,0,0
464496,1,0,0,0
464497,1,0,0,0
464499,1,0,0,0
464500,1,0,0,0
464501,1,0,0,0
464502,1,0,0,0
464503,1,0,0,0
464504,1,0,0,0
464505,1,0,0,0
464506,1,0,0,0
464507,1,0,0,0
464508,1,0,0,0
464509,1,0,0,0
464510,1,0,0,0
464511,1,0,0,0
464518,1,0,0,0
464522,1,0,0,0
464523,1,0,0,0
464531,1,0,0,0
464532,1,0,0,0
464533,1,0,0,0
464534,1,0,0,0
464535,1,0,0,0
464536,1,0,0,0
464537,1,0,0,0
464538,1,0,0,0
464539,1,0,0,0
464540,1,0,0,0
464541,1,0,0,0
464542,1,0,0,0
464548,1,0,0,0
464549,1,0,0,0
464550,1,0,0,0
464551,1,0,0,0
464552,1,0,0,0
464553,1,0,0,0
464556,1,0,0,0
464557,1,0,0,0
464558,1,0,0,0
464559,1,0,0,0
464570,1,0,0,0
464571,1,0,0,0
464572,1,0,0,0
464574,1,0,0,0
464575,1,0,0,0
464576,1,0,0,0
464577,1,0,0,0
464579,1,0,0,0
464580,1,0,0,0
464586,1,0,0,0
464587,1,0,0,0
464588,1,0,0,0
464589,1,0,0,0
464590,1,0,0,0
464591,1,0,0,0
464592,1,0,0,0
464597,1,0,0,0
464598,1,0,0,0
464599,1,0,0,0
464600,1,0,0,0
464601,1,0,0,0
464602,1,0,0,0
464603,1,0,0,0
464605,1,0,0,0
464606,1,0,0,0
464607,1,0,0,0
464616,1,0,0,0
464618,1,0,0,0
464619,1,0,0,0
464620,1,0,0,0
464621,1,0,0,0
464622,1,0,0,0
464623,1,0,0,0
464624,1,0,0,0
464625,1,0,0,0
464626,1,0,0,0
464627,1,0,0,0
464628,1,0,0,0
464629,1,0,0,0
464630,1,0,0,0
464631,1,0,0,0
464632,1,0,0,0
464633,1,0,0,0
464635,1,0,0,0
464637,1,0,0,0
464664,1,0,0,0
464665,1,0,0,0
464667,1,0,0,0
464668,1,0,0,0
464669,1,0,0,0
464670,1,0,0,0
464672,1,0,0,0
464673,1,0,0,0
464674,1,0,0,0
464675,1,0,0,0
464676,1,0,0,0
464677,1,0,0,0
464678,1,0,0,0
464679,1,0,0,0
464680,1,0,0,0
464681,1,0,0,0
464682,1,0,0,0
464683,1,0,0,0
464684,1,0,0,0
464685,1,0,0,0
464686,1,0,0,0
464687,1,0,0,0
464688,1,0,0,0
464689,1,0,0,0
464690,1,0,0,0
464691,1,0,0,0
464693,1,0,0,0
464694,1,0,0,0
464695,1,0,0,0
464696,1,0,0,0
464697,1,0,0,0
464698,1,0,0,0
464699,1,0,0,0
464700,1,0,0,0
464701,1,0,0,0
464702,1,0,0,0
464703,1,0,0,0
464704,1,0,0,0
464705,1,0,0,0
464706,1,0,0,0
464707,1,0,0,0
464708,1,0,0,0
464709,1,0,0,0
464710,1,0,0,0
464711,1,0,0,0
464712,1,0,0,0
464713,1,0,0,0
464714,1,0,0,0
464716,1,0,0,0
464717,1,0,0,0
464718,1,0,0,0
464719,1,0,0,0
464720,1,0,0,0
464721,1,0,0,0
464722,1,0,0,0
464723,1,0,0,0
464724,1,0,0,0
464725,1,0,0,0
464726,1,0,0,0
464727,1,0,0,0
464728,1,0,0,0
464729,1,0,0,0
464730,1,0,0,0
464731,1,0,0,0
464732,1,0,0,0
464733,1,0,0,0
464734,1,0,0,0
464736,1,0,0,0
464737,1,0,0,0
464738,1,0,0,0
464739,1,0,0,0
464744,1,0,0,0
464748,1,0,0,0
464749,1,0,0,0
464750,1,0,0,0
464751,1,0,0,0
464752,1,0,0,0
464753,1,0,0,0
464754,1,0,0,0
464755,1,0,0,0
464756,1,0,0,0
464757,1,0,0,0
464759,1,0,0,0
464761,1,0,0,0
464762,1,0,0,0
464763,1,0,0,0
464764,1,0,0,0
464765,1,0,0,0
464766,1,0,0,0
464767,1,0,0,0
464768,1,0,0,0
464769,1,0,0,0
464770,1,0,0,0
464771,1,0,0,0
464772,1,0,0,0
464773,1,0,0,0
464774,1,0,0,0
464775,1,0,0,0
464776,1,0,0,0
464787,1,0,0,0
464788,1,0,0,0
464789,1,0,0,0
464790,1,0,0,0
464791,1,0,0,0
464792,1,0,0,0
464793,1,0,0,0
464794,1,0,0,0
464795,1,0,0,0
464796,1,0,0,0
464797,1,0,0,0
464798,1,0,0,0
464800,1,0,0,0
464801,1,0,0,0
464802,1,0,0,0
464803,1,0,0,0
464804,1,0,0,0
464805,1,0,0,0
464806,1,0,0,0
464807,1,0,0,0
464808,1,0,0,0
464809,1,0,0,0
464810,1,0,0,0
464811,1,0,0,0
464816,1,0,0,0
464831,1,0,0,0
464832,1,0,0,0
464835,1,0,0,0
464836,1,0,0,0
464837,1,0,0,0
464838,1,0,0,0
464839,1,0,0,0
464840,1,0,0,0
464841,1,0,0,0
464843,1,0,0,0
464844,1,0,0,0
464845,1,0,0,0
464846,1,0,0,0
464847,1,0,0,0
464848,1,0,0,0
464849,1,0,0,0
464850,1,0,0,0
464851,1,0,0,0
464852,1,0,0,0
464853,1,0,0,0
464854,1,0,0,0
464855,1,0,0,0
464856,1,0,0,0
464857,1,0,0,0
